Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Lat,Lon
2016,1,11,11,22,29,0.71,47.35997,-123.99306
2016,1,11,11,22,30,1.27,47.35997,-123.99306
2016,1,11,11,22,31,2.27,47.35997,-123.99306
2016,1,11,11,22,32,3.71,47.35997,-123.99306
2016,1,11,11,22,33,5.6,47.35997,-123.99306
2016,1,11,11,22,34,7.48,47.35997,-123.99306
2016,1,11,11,22,35,7.58,47.35997,-123.99306
2016,1,11,11,22,36,5.9,47.35997,-123.99306
2016,1,11,11,22,37,4.2,47.35997,-123.99306
2016,1,11,11,22,38,2.91,47.35997,-123.99306
2016,1,11,11,22,39,2.05,47.35997,-123.99306
2016,1,11,11,22,40,1.58,47.35997,-123.99306
2016,1,11,11,22,41,1.38,47.35997,-123.99306
2016,1,11,11,22,42,1.41,47.35997,-123.99306
2016,1,11,11,22,43,1.68,47.35997,-123.99306
2016,1,11,11,22,44,2.18,47.35997,-123.99306
2016,1,11,11,22,45,2.92,47.35997,-123.99306
2016,1,11,11,22,46,3.9,47.35997,-123.99306
2016,1,11,11,22,47,4.93,47.35997,-123.99306
2016,1,11,11,22,48,5.3,47.35997,-123.99306
2016,1,11,11,22,49,4.84,47.35997,-123.99306
2016,1,11,11,22,50,3.71,47.35997,-123.99306
2016,1,11,11,22,51,2.62,47.35997,-123.99306
2016,1,11,11,22,52,1.73,47.35997,-123.99306
2016,1,11,11,22,53,1.06,47.35997,-123.99306
2016,1,11,11,22,54,0.59,47.35997,-123.99306
2016,1,11,11,22,55,0.33,47.35997,-123.99306
2016,1,11,11,22,56,0.28,47.35997,-123.99306
2016,1,11,11,22,57,0.43,47.35997,-123.99306
2016,1,11,11,22,58,0.8,47.35997,-123.99306
2016,1,11,11,22,59,1.37,47.35997,-123.99306
2016,1,11,11,23,0,2.15,47.35997,-123.99306
2016,1,11,11,23,1,3.06,47.35997,-123.99306
2016,1,11,11,23,2,3.74,47.35997,-123.99306
2016,1,11,11,23,3,4.11,47.35997,-123.99306
2016,1,11,11,23,4,4.17,47.35997,-123.99306
2016,1,11,11,23,5,3.98,47.35997,-123.99306
2016,1,11,11,23,6,3.8,47.35997,-123.99306
2016,1,11,11,23,7,3.67,47.35997,-123.99306
2016,1,11,11,23,8,3.61,47.35997,-123.99306
2016,1,11,11,23,9,3.61,47.35997,-123.99306
2016,1,11,11,23,10,3.67,47.35997,-123.99306
2016,1,11,11,23,28,5.02,47.35997,-123.99306
2016,1,11,11,23,29,4.97,47.35997,-123.99306
2016,1,11,11,23,30,4.97,47.35997,-123.99306
2016,1,11,11,23,31,5.02,47.35997,-123.99306
2016,1,11,11,23,32,5.11,47.35997,-123.99306
2016,1,11,11,23,33,5.21,47.35997,-123.99306
2016,1,11,11,23,34,5.11,47.35997,-123.99306
2016,1,11,11,23,35,4.78,47.35997,-123.99306
2016,1,11,11,23,36,4.41,47.35997,-123.99306
2016,1,11,11,23,37,4.74,47.35997,-123.99306
2016,1,11,11,23,38,5.97,47.35997,-123.99306
2016,1,11,11,23,39,7.58,47.35997,-123.99306
2016,1,11,11,23,40,7.53,47.35997,-123.99306
2016,1,11,11,23,41,5.76,47.35997,-123.99306
2016,1,11,11,23,42,4.08,47.35997,-123.99306
2016,1,11,11,23,43,2.94,47.35997,-123.99306
2016,1,11,11,23,44,2.33,47.35997,-123.99306
2016,1,11,11,23,45,2.17,47.35997,-123.99306
2016,1,11,11,23,46,2.09,47.35997,-123.99306
2016,1,11,11,23,47,1.99,47.35997,-123.99306
2016,1,11,11,23,48,1.87,47.35997,-123.99306
2016,1,11,11,23,49,1.74,47.35997,-123.99306
2016,1,11,11,23,50,1.58,47.35997,-123.99306
2016,1,11,11,23,51,1.41,47.35997,-123.99306
2016,1,11,11,23,52,1.23,47.35997,-123.99306
2016,1,11,11,23,53,1.02,47.35997,-123.99306
2016,1,11,11,23,54,0.81,47.35997,-123.99306
2016,1,11,11,23,55,0.66,47.35997,-123.99306
2016,1,11,11,23,56,0.58,47.35997,-123.99306
2016,1,11,11,23,57,0.57,47.35997,-123.99306
2016,1,11,11,23,58,0.62,47.35997,-123.99306
2016,1,11,11,23,59,0.75,47.35997,-123.99306
2016,1,12,12,0,0,0.95,47.35997,-123.99306
2016,1,12,12,0,1,1.22,47.35997,-123.99306
2016,1,12,12,0,2,1.56,47.35997,-123.99306
2016,1,12,12,0,3,1.96,47.35997,-123.99306
2016,1,12,12,0,4,2.44,47.35997,-123.99306
2016,1,12,12,0,5,2.99,47.35997,-123.99306
2016,1,12,12,0,6,3.55,47.35997,-123.99306
2016,1,12,12,0,7,3.89,47.35997,-123.99306
2016,1,12,12,0,8,3.95,47.35997,-123.99306
2016,1,12,12,0,9,3.72,47.35997,-123.99306
2016,1,12,12,0,10,3.28,47.35997,-123.99306
2016,1,12,12,0,11,2.87,47.35997,-123.99306
2016,1,12,12,0,12,2.53,47.35997,-123.99306
2016,1,12,12,0,13,2.28,47.35997,-123.99306
2016,1,12,12,0,14,2.11,47.35997,-123.99306
2016,1,12,12,0,15,2.03,47.35997,-123.99306
2016,1,12,12,0,16,2.03,47.35997,-123.99306
2016,1,12,12,0,17,2.11,47.35997,-123.99306
2016,1,12,12,0,18,2.28,47.35997,-123.99306
2016,1,12,12,1,4,3.05,47.35997,-123.99306
2016,1,12,12,1,5,3.05,47.35997,-123.99306
2016,1,12,12,1,6,3.05,47.35997,-123.99306
2016,1,12,12,1,7,3.05,47.35997,-123.99306
2016,1,12,12,1,8,3.05,47.35997,-123.99306
2016,1,12,12,2,3,3.05,47.35997,-123.99306
2016,1,12,12,2,4,3.05,47.35997,-123.99306
2016,1,12,12,2,5,3.05,47.35997,-123.99306
2016,1,12,12,2,6,3.05,47.35997,-123.99306
2016,1,12,12,2,7,3.05,47.35997,-123.99306
2016,1,12,12,9,11,14.79,47.35997,-123.99306
2016,1,12,12,9,12,29.58,47.35997,-123.99306
2016,1,12,12,9,13,14.79,47.35997,-123.99306
2016,1,12,12,9,14,8.53,47.35997,-123.99306
2016,1,12,12,9,15,6.26,47.35997,-123.99306
2016,1,12,12,9,16,5,47.35997,-123.99306
2016,1,12,12,9,17,4.02,47.35997,-123.99306
2016,1,12,12,9,18,3.12,47.35997,-123.99306
2016,1,12,12,9,19,2.32,47.35997,-123.99306
2016,1,12,12,9,20,1.6,47.35997,-123.99306
2016,1,12,12,9,21,0.98,47.35997,-123.99306
2016,1,12,12,9,22,0.44,47.35997,-123.99306
2016,1,12,12,9,42,3.05,47.35997,-123.99306
2016,1,12,12,9,43,3.05,47.35997,-123.99306
2016,1,12,12,9,44,3.05,47.35997,-123.99306
2016,1,12,12,9,45,3.05,47.35997,-123.99306
2016,1,12,12,9,46,3.05,47.35997,-123.99306
2016,1,12,12,10,20,3.05,47.35997,-123.99306
2016,1,12,12,10,21,3.05,47.35997,-123.99306
2016,1,12,12,10,22,3.05,47.35997,-123.99306
2016,1,12,12,10,23,3.05,47.35997,-123.99306
2016,1,12,12,10,24,3.05,47.35997,-123.99306
2016,1,12,12,10,38,3.05,47.35997,-123.99306
2016,1,12,12,10,39,3.05,47.35997,-123.99306
2016,1,12,12,10,40,3.05,47.35997,-123.99306
2016,1,12,12,10,41,3.05,47.35997,-123.99306
2016,1,12,12,10,42,3.05,47.35997,-123.99306
2016,1,12,12,11,6,1.19,47.35997,-123.99306
2016,1,12,12,11,7,0.95,47.35997,-123.99306
2016,1,12,12,11,8,0.74,47.35997,-123.99306
2016,1,12,12,11,9,0.58,47.35997,-123.99306
2016,1,12,12,11,10,0.46,47.35997,-123.99306
2016,1,12,12,11,11,0.38,47.35997,-123.99306
2016,1,12,12,11,12,0.34,47.35997,-123.99306
2016,1,12,12,11,13,0.34,47.35997,-123.99306
2016,1,12,12,11,14,0.38,47.35997,-123.99306
2016,1,12,12,11,15,0.46,47.35997,-123.99306
2016,1,12,12,11,16,0.58,47.35997,-123.99306
2016,1,12,12,11,17,0.74,47.35997,-123.99306
2016,1,12,12,11,18,0.95,47.35997,-123.99306
2016,1,12,12,11,19,1.19,47.35997,-123.99306
2016,1,12,12,11,20,1.47,47.35997,-123.99306
2016,1,12,12,11,21,1.8,47.35997,-123.99306
2016,1,12,12,11,22,2.16,47.35997,-123.99306
2016,1,12,12,11,23,2.57,47.35997,-123.99306
2016,1,12,12,11,24,3.01,47.35997,-123.99306
2016,1,12,12,11,25,3.47,47.35997,-123.99306
2016,1,12,12,11,26,3.84,47.35997,-123.99306
2016,1,12,12,11,27,4.1,47.35997,-123.99306
2016,1,12,12,11,28,4.23,47.35997,-123.99306
2016,1,12,12,11,29,4.25,47.35997,-123.99306
2016,1,12,12,11,30,4.12,47.35997,-123.99306
2016,1,12,12,11,31,3.85,47.35997,-123.99306
2016,1,12,12,11,32,3.42,47.35997,-123.99306
2016,1,12,12,11,33,2.9,47.35997,-123.99306
2016,1,12,12,11,34,2.52,47.35997,-123.99306
2016,1,12,12,11,35,2.34,47.35997,-123.99306
2016,1,12,12,11,36,2.35,47.35997,-123.99306
2016,1,12,12,11,37,2.56,47.35997,-123.99306
2016,1,12,12,11,38,2.97,47.35997,-123.99306
2016,1,12,12,11,39,3.5,47.35997,-123.99306
2016,1,12,12,11,40,3.91,47.35997,-123.99306
2016,1,12,12,11,41,4.11,47.35997,-123.99306
2016,1,12,12,11,42,4.12,47.35997,-123.99306
2016,1,12,12,11,43,3.97,47.35997,-123.99306
2016,1,12,12,11,44,3.87,47.35997,-123.99306
2016,1,12,12,11,45,3.86,47.35997,-123.99306
2016,1,12,12,11,46,3.94,47.35997,-123.99306
2016,1,12,12,11,47,4.07,47.35997,-123.99306
2016,1,12,12,11,48,4.07,47.35997,-123.99306
2016,1,12,12,11,49,3.91,47.35997,-123.99306
2016,1,12,12,11,50,3.59,47.35997,-123.99306
2016,1,12,12,11,51,3.14,47.35997,-123.99306
2016,1,12,12,11,52,2.72,47.35997,-123.99306
2016,1,12,12,11,53,2.37,47.35997,-123.99306
2016,1,12,12,11,54,2.09,47.35997,-123.99306
2016,1,12,12,11,55,1.89,47.35997,-123.99306
2016,1,12,12,11,56,1.75,47.35997,-123.99306
2016,1,12,12,11,57,1.68,47.35997,-123.99306
2016,1,12,12,11,58,1.68,47.35997,-123.99306
2016,1,12,12,11,59,1.75,47.35997,-123.99306
2016,1,12,12,12,0,1.89,47.35997,-123.99306
2016,1,12,12,12,1,2.09,47.35997,-123.99306
2016,1,12,12,12,20,2.8,47.35997,-123.99306
2016,1,12,12,12,21,2.99,47.35997,-123.99306
2016,1,12,12,12,22,3.08,47.35997,-123.99306
2016,1,12,12,12,23,3.08,47.35997,-123.99306
2016,1,12,12,12,24,2.99,47.35997,-123.99306
2016,1,12,12,12,25,2.8,47.35997,-123.99306
2016,1,12,12,12,26,2.52,47.35997,-123.99306
2016,1,12,12,12,27,2.15,47.35997,-123.99306
2016,1,12,12,12,28,1.69,47.35997,-123.99306
2016,1,12,12,12,29,1.18,47.35997,-123.99306
2016,1,12,12,12,30,0.79,47.35997,-123.99306
2016,1,12,12,12,31,0.58,47.35997,-123.99306
2016,1,12,12,12,32,0.55,47.35997,-123.99306
2016,1,12,12,12,33,0.68,47.35997,-123.99306
2016,1,12,12,12,34,0.99,47.35997,-123.99306
2016,1,12,12,12,35,1.47,47.35997,-123.99306
2016,1,12,12,12,36,2.12,47.35997,-123.99306
2016,1,12,12,12,37,2.94,47.35997,-123.99306
2016,1,12,12,12,38,3.94,47.35997,-123.99306
2016,1,12,12,12,39,4.95,47.35997,-123.99306
2016,1,12,12,12,40,5.34,47.35997,-123.99306
2016,1,12,12,12,41,4.95,47.35997,-123.99306
2016,1,12,12,12,42,3.94,47.35997,-123.99306
2016,1,12,12,12,43,2.98,47.35997,-123.99306
2016,1,12,12,12,44,2.25,47.35997,-123.99306
2016,1,12,12,12,45,1.74,47.35997,-123.99306
2016,1,12,12,12,46,1.44,47.35997,-123.99306
2016,1,12,12,12,47,1.37,47.35997,-123.99306
2016,1,12,12,12,48,1.52,47.35997,-123.99306
2016,1,12,12,12,49,1.85,47.35997,-123.99306
2016,1,12,12,12,50,2.18,47.35997,-123.99306
2016,1,12,12,12,51,2.47,47.35997,-123.99306
2016,1,12,12,12,52,2.72,47.35997,-123.99306
2016,1,12,12,12,53,2.93,47.35997,-123.99306
2016,1,12,12,12,54,3.09,47.35997,-123.99306
2016,1,12,12,12,55,3.21,47.35997,-123.99306
2016,1,12,12,12,56,3.23,47.35997,-123.99306
2016,1,12,12,12,57,3.15,47.35997,-123.99306
2016,1,12,12,12,58,2.97,47.35997,-123.99306
2016,1,12,12,12,59,2.68,47.35997,-123.99306
2016,1,12,12,13,0,2.32,47.35997,-123.99306
2016,1,12,12,13,1,1.99,47.35997,-123.99306
2016,1,12,12,13,2,1.72,47.35997,-123.99306
2016,1,12,12,13,3,1.5,47.35997,-123.99306
2016,1,12,12,13,4,1.34,47.35997,-123.99306
2016,1,12,12,13,5,1.24,47.35997,-123.99306
2016,1,12,12,13,6,1.2,47.35997,-123.99306
2016,1,12,12,13,7,1.22,47.35997,-123.99306
2016,1,12,12,13,8,1.29,47.35997,-123.99306
2016,1,12,12,13,9,1.42,47.35997,-123.99306
2016,1,12,12,13,10,1.59,47.35997,-123.99306
2016,1,12,12,13,11,1.75,47.35997,-123.99306
2016,1,12,12,13,12,1.87,47.35997,-123.99306
2016,1,12,12,13,13,1.96,47.35997,-123.99306
2016,1,12,12,13,14,2.02,47.35997,-123.99306
2016,1,12,12,13,15,2.04,47.35997,-123.99306
2016,1,12,12,13,16,2.03,47.35997,-123.99306
2016,1,12,12,13,17,1.99,47.35997,-123.99306
2016,1,12,12,13,18,1.92,47.35997,-123.99306
2016,1,12,12,13,19,1.85,47.35997,-123.99306
2016,1,12,12,13,20,1.79,47.35997,-123.99306
2016,1,12,12,13,21,1.73,47.35997,-123.99306
2016,1,12,12,13,22,1.68,47.35997,-123.99306
2016,1,12,12,13,23,1.63,47.35997,-123.99306
2016,1,12,12,13,24,1.59,47.35997,-123.99306
2016,1,12,12,13,25,1.55,47.35997,-123.99306
2016,1,12,12,13,26,1.52,47.35997,-123.99306
2016,1,12,12,13,27,1.49,47.35997,-123.99306
2016,1,12,12,13,28,1.49,47.35997,-123.99306
2016,1,12,12,13,29,1.51,47.35997,-123.99306
2016,1,12,12,13,30,1.55,47.35997,-123.99306
2016,1,12,12,13,31,1.62,47.35997,-123.99306
2016,1,12,12,13,32,1.71,47.35997,-123.99306
2016,1,12,12,13,33,1.82,47.35997,-123.99306
2016,1,12,12,13,34,1.95,47.35997,-123.99306
2016,1,12,12,13,35,2.11,47.35997,-123.99306
2016,1,12,12,13,36,2.28,47.35997,-123.99306
2016,1,12,12,13,37,2.42,47.35997,-123.99306
2016,1,12,12,13,38,2.54,47.35997,-123.99306
2016,1,12,12,13,39,2.62,47.35997,-123.99306
2016,1,12,12,13,40,2.68,47.35997,-123.99306
2016,1,12,12,13,41,2.7,47.35997,-123.99306
2016,1,12,12,13,42,2.69,47.35997,-123.99306
2016,1,12,12,13,43,2.66,47.35997,-123.99306
2016,1,12,12,13,44,2.61,47.35997,-123.99306
2016,1,12,12,13,45,2.53,47.35997,-123.99306
2016,1,12,12,13,46,2.44,47.35997,-123.99306
2016,1,12,12,13,47,2.32,47.35997,-123.99306
2016,1,12,12,13,48,2.19,47.35997,-123.99306
2016,1,12,12,13,49,2.07,47.35997,-123.99306
2016,1,12,12,13,50,1.97,47.35997,-123.99306
2016,1,12,12,13,51,1.89,47.35997,-123.99306
2016,1,12,12,13,52,1.83,47.35997,-123.99306
2016,1,12,12,13,53,1.79,47.35997,-123.99306
2016,1,12,12,13,54,1.76,47.35997,-123.99306
2016,1,12,12,13,55,1.76,47.35997,-123.99306
2016,1,12,12,13,56,1.79,47.35997,-123.99306
2016,1,12,12,13,57,1.85,47.35997,-123.99306
2016,1,12,12,13,58,1.95,47.35997,-123.99306
2016,1,12,12,13,59,2.09,47.35997,-123.99306
2016,1,12,12,14,0,2.28,47.35997,-123.99306
2016,1,12,12,14,1,2.51,47.35997,-123.99306
2016,1,12,12,14,2,2.78,47.35997,-123.99306
2016,1,12,12,14,3,3.05,47.35997,-123.99306
2016,1,12,12,14,4,3.21,47.35997,-123.99306
2016,1,12,12,14,5,3.21,47.35997,-123.99306
2016,1,12,12,14,6,3.05,47.35997,-123.99306
2016,1,12,12,14,7,2.73,47.35997,-123.99306
2016,1,12,12,14,8,2.3,47.35997,-123.99306
2016,1,12,12,14,9,1.95,47.35997,-123.99306
2016,1,12,12,14,10,1.71,47.35997,-123.99306
2016,1,12,12,14,11,1.6,47.35997,-123.99306
2016,1,12,12,14,12,1.61,47.35997,-123.99306
2016,1,12,12,14,13,1.74,47.35997,-123.99306
2016,1,12,12,14,14,1.98,47.35997,-123.99306
2016,1,12,12,14,15,2.35,47.35997,-123.99306
2016,1,12,12,14,16,2.79,47.35997,-123.99306
2016,1,12,12,14,17,3.1,47.35997,-123.99306
2016,1,12,12,14,18,3.23,47.35997,-123.99306
2016,1,12,12,14,19,3.18,47.35997,-123.99306
2016,1,12,12,14,20,2.95,47.35997,-123.99306
2016,1,12,12,14,21,2.58,47.35997,-123.99306
2016,1,12,12,14,22,2.23,47.35997,-123.99306
2016,1,12,12,14,23,1.93,47.35997,-123.99306
2016,1,12,12,14,24,1.69,47.35997,-123.99306
2016,1,12,12,14,25,1.51,47.35997,-123.99306
2016,1,12,12,14,26,1.38,47.35997,-123.99306
2016,1,12,12,14,27,1.31,47.35997,-123.99306
2016,1,12,12,14,28,1.29,47.35997,-123.99306
2016,1,12,12,14,29,1.33,47.35997,-123.99306
2016,1,12,12,14,30,1.41,47.35997,-123.99306
2016,1,12,12,14,31,1.49,47.35997,-123.99306
2016,1,12,12,14,32,1.54,47.35997,-123.99306
2016,1,12,12,14,33,1.58,47.35997,-123.99306
2016,1,12,12,14,34,1.6,47.35997,-123.99306
2016,1,12,12,14,35,1.6,47.35997,-123.99306
2016,1,12,12,14,36,1.58,47.35997,-123.99306
2016,1,12,12,14,37,1.54,47.35997,-123.99306
2016,1,12,12,14,38,1.48,47.35997,-123.99306
2016,1,12,12,14,39,1.41,47.35997,-123.99306
2016,1,12,12,14,40,1.32,47.35997,-123.99306
2016,1,12,12,14,41,1.25,47.35997,-123.99306
2016,1,12,12,14,42,1.21,47.35997,-123.99306
2016,1,12,12,14,43,1.19,47.35997,-123.99306
2016,1,12,12,14,44,1.21,47.35997,-123.99306
2016,1,12,12,14,45,1.25,47.35997,-123.99306
2016,1,12,12,14,46,1.32,47.35997,-123.99306
2016,1,12,12,14,47,1.41,47.35997,-123.99306
2016,1,12,12,14,48,1.54,47.35997,-123.99306
2016,1,12,12,14,49,1.69,47.35997,-123.99306
2016,1,12,12,14,50,1.87,47.35997,-123.99306
2016,1,12,12,14,51,2.06,47.35997,-123.99306
2016,1,12,12,14,52,2.2,47.35997,-123.99306
2016,1,12,12,14,53,2.28,47.35997,-123.99306
2016,1,12,12,14,54,2.3,47.35997,-123.99306
2016,1,12,12,14,55,2.26,47.35997,-123.99306
2016,1,12,12,14,56,2.15,47.35997,-123.99306
2016,1,12,12,14,57,1.99,47.35997,-123.99306
2016,1,12,12,14,58,1.77,47.35997,-123.99306
2016,1,12,12,14,59,1.57,47.35997,-123.99306
2016,1,12,12,15,0,1.4,47.35997,-123.99306
2016,1,12,12,15,1,1.25,47.35997,-123.99306
2016,1,12,12,15,2,1.13,47.35997,-123.99306
2016,1,12,12,15,3,1.04,47.35997,-123.99306
2016,1,12,12,15,4,0.98,47.35997,-123.99306
2016,1,12,12,15,5,0.94,47.35997,-123.99306
2016,1,12,12,15,6,0.94,47.35997,-123.99306
2016,1,12,12,15,7,0.96,47.35997,-123.99306
2016,1,12,12,15,8,1,47.35997,-123.99306
2016,1,12,12,15,9,1.08,47.35997,-123.99306
2016,1,12,12,15,10,1.18,47.35997,-123.99306
2016,1,12,12,15,11,1.3,47.35997,-123.99306
2016,1,12,12,15,12,1.41,47.35997,-123.99306
2016,1,12,12,15,13,1.5,47.35997,-123.99306
2016,1,12,12,15,14,1.56,47.35997,-123.99306
2016,1,12,12,15,15,1.6,47.35997,-123.99306
2016,1,12,12,15,16,1.62,47.35997,-123.99306
2016,1,12,12,15,17,1.62,47.35997,-123.99306
2016,1,12,12,15,18,1.59,47.35997,-123.99306
2016,1,12,12,15,19,1.55,47.35997,-123.99306
2016,1,12,12,15,20,1.48,47.35997,-123.99306
2016,1,12,12,15,21,1.39,47.35997,-123.99306
2016,1,12,12,15,22,1.33,47.35997,-123.99306
2016,1,12,12,15,23,1.31,47.35997,-123.99306
2016,1,12,12,15,24,1.31,47.35997,-123.99306
2016,1,12,12,15,25,1.35,47.35997,-123.99306
2016,1,12,12,15,26,1.43,47.35997,-123.99306
2016,1,12,12,15,27,1.53,47.35997,-123.99306
2016,1,12,12,15,28,1.68,47.35997,-123.99306
2016,1,12,12,15,29,1.85,47.35997,-123.99306
2016,1,12,12,15,30,2.06,47.35997,-123.99306
2016,1,12,12,15,31,2.28,47.35997,-123.99306
2016,1,12,12,15,32,2.46,47.35997,-123.99306
2016,1,12,12,15,33,2.59,47.35997,-123.99306
2016,1,12,12,15,34,2.65,47.35997,-123.99306
2016,1,12,12,15,35,2.66,47.35997,-123.99306
2016,1,12,12,15,36,2.6,47.35997,-123.99306
2016,1,12,12,15,37,2.51,47.35997,-123.99306
2016,1,12,12,15,38,2.45,47.35997,-123.99306
2016,1,12,12,15,39,2.44,47.35997,-123.99306
2016,1,12,12,15,40,2.49,47.35997,-123.99306
2016,1,12,12,15,41,2.6,47.35997,-123.99306
2016,1,12,12,15,42,2.75,47.35997,-123.99306
2016,1,12,12,15,43,2.94,47.35997,-123.99306
2016,1,12,12,15,44,3.08,47.35997,-123.99306
2016,1,12,12,15,45,3.13,47.35997,-123.99306
2016,1,12,12,15,46,3.1,47.35997,-123.99306
2016,1,12,12,15,47,2.99,47.35997,-123.99306
2016,1,12,12,15,48,2.82,47.35997,-123.99306
2016,1,12,12,15,49,2.67,47.35997,-123.99306
2016,1,12,12,15,50,2.54,47.35997,-123.99306
2016,1,12,12,15,51,2.45,47.35997,-123.99306
2016,1,12,12,15,52,2.39,47.35997,-123.99306
2016,1,12,12,15,53,2.37,47.35997,-123.99306
2016,1,12,12,15,54,2.37,47.35997,-123.99306
2016,1,12,12,15,55,2.4,47.35997,-123.99306
2016,1,12,12,15,56,2.46,47.35997,-123.99306
2016,1,12,12,15,57,2.55,47.35997,-123.99306
2016,1,12,12,15,58,2.66,47.35997,-123.99306
2016,1,12,12,15,59,2.8,47.35997,-123.99306
2016,1,12,12,16,0,2.95,47.35997,-123.99306
2016,1,12,12,16,1,3.06,47.35997,-123.99306
2016,1,12,12,16,2,3.11,47.35997,-123.99306
2016,1,12,12,16,3,3.1,47.35997,-123.99306
2016,1,12,12,16,4,3.02,47.35997,-123.99306
2016,1,12,12,16,5,2.92,47.35997,-123.99306
2016,1,12,12,16,6,2.89,47.35997,-123.99306
2016,1,12,12,16,7,2.95,47.35997,-123.99306
2016,1,12,12,16,8,3.11,47.35997,-123.99306
2016,1,12,12,16,9,3.37,47.35997,-123.99306
2016,1,12,12,16,10,3.68,47.35997,-123.99306
2016,1,12,12,16,11,3.88,47.35997,-123.99306
2016,1,12,12,16,12,3.91,47.35997,-123.99306
2016,1,12,12,16,13,3.77,47.35997,-123.99306
2016,1,12,12,16,14,3.51,47.35997,-123.99306
2016,1,12,12,16,15,3.24,47.35997,-123.99306
2016,1,12,12,16,16,3.01,47.35997,-123.99306
2016,1,12,12,16,17,2.82,47.35997,-123.99306
2016,1,12,12,16,18,2.66,47.35997,-123.99306
2016,1,12,12,16,19,2.54,47.35997,-123.99306
2016,1,12,12,16,20,2.47,47.35997,-123.99306
2016,1,12,12,16,21,2.45,47.35997,-123.99306
2016,1,12,12,16,22,2.49,47.35997,-123.99306
2016,1,12,12,16,23,2.58,47.35997,-123.99306
2016,1,12,12,16,24,2.72,47.35997,-123.99306
2016,1,12,12,16,25,2.9,47.35997,-123.99306
2016,1,12,12,16,26,3.03,47.35997,-123.99306
2016,1,12,12,16,27,3.11,47.35997,-123.99306
2016,1,12,12,16,28,3.12,47.35997,-123.99306
2016,1,12,12,16,29,3.08,47.35997,-123.99306
2016,1,12,12,16,30,2.98,47.35997,-123.99306
2016,1,12,12,16,31,2.85,47.35997,-123.99306
2016,1,12,12,16,32,2.68,47.35997,-123.99306
2016,1,12,12,16,33,2.48,47.35997,-123.99306
2016,1,12,12,16,34,2.25,47.35997,-123.99306
2016,1,12,12,16,35,1.99,47.35997,-123.99306
2016,1,12,12,16,36,1.71,47.35997,-123.99306
2016,1,12,12,16,37,1.47,47.35997,-123.99306
2016,1,12,12,16,38,1.27,47.35997,-123.99306
2016,1,12,12,16,39,1.13,47.35997,-123.99306
2016,1,12,12,16,40,1.03,47.35997,-123.99306
2016,1,12,12,16,41,0.98,47.35997,-123.99306
2016,1,12,12,16,42,0.98,47.35997,-123.99306
2016,1,12,12,16,43,1.03,47.35997,-123.99306
2016,1,12,12,16,44,1.14,47.35997,-123.99306
2016,1,12,12,16,45,1.29,47.35997,-123.99306
2016,1,12,12,16,46,1.49,47.35997,-123.99306
2016,1,12,12,16,47,1.73,47.35997,-123.99306
2016,1,12,12,16,48,2.01,47.35997,-123.99306
2016,1,12,12,16,49,2.22,47.35997,-123.99306
2016,1,12,12,16,50,2.33,47.35997,-123.99306
2016,1,12,12,16,51,2.36,47.35997,-123.99306
2016,1,12,12,16,52,2.29,47.35997,-123.99306
2016,1,12,12,16,53,2.14,47.35997,-123.99306
2016,1,12,12,16,54,1.89,47.35997,-123.99306
2016,1,12,12,16,55,1.58,47.35997,-123.99306
2016,1,12,12,16,56,1.32,47.35997,-123.99306
2016,1,12,12,16,57,1.13,47.35997,-123.99306
2016,1,12,12,16,58,1.02,47.35997,-123.99306
2016,1,12,12,16,59,0.98,47.35997,-123.99306
2016,1,12,12,17,0,1.01,47.35997,-123.99306
2016,1,12,12,17,1,1.12,47.35997,-123.99306
2016,1,12,12,17,2,1.31,47.35997,-123.99306
2016,1,12,12,17,3,1.56,47.35997,-123.99306
2016,1,12,12,17,4,1.9,47.35997,-123.99306
2016,1,12,12,17,5,2.3,47.35997,-123.99306
2016,1,12,12,17,6,2.75,47.35997,-123.99306
2016,1,12,12,17,7,3.06,47.35997,-123.99306
2016,1,12,12,17,8,3.21,47.35997,-123.99306
2016,1,12,12,17,9,3.2,47.35997,-123.99306
2016,1,12,12,17,10,3.02,47.35997,-123.99306
2016,1,12,12,17,11,2.75,47.35997,-123.99306
2016,1,12,12,17,12,2.65,47.35997,-123.99306
2016,1,12,12,17,13,2.8,47.35997,-123.99306
2016,1,12,12,17,14,3.2,47.35997,-123.99306
2016,1,12,12,17,15,3.84,47.35997,-123.99306
2016,1,12,12,17,16,4.64,47.35997,-123.99306
2016,1,12,12,17,17,5.19,47.35997,-123.99306
2016,1,12,12,17,18,5.41,47.35997,-123.99306
2016,1,12,12,17,19,5.34,47.35997,-123.99306
2016,1,12,12,17,20,5.12,47.35997,-123.99306
2016,1,12,12,17,21,4.79,47.35997,-123.99306
2016,1,12,12,17,22,4.37,47.35997,-123.99306
2016,1,12,12,17,23,3.97,47.35997,-123.99306
2016,1,12,12,17,24,3.61,47.35997,-123.99306
2016,1,12,12,17,25,3.29,47.35997,-123.99306
2016,1,12,12,17,26,3.03,47.35997,-123.99306
2016,1,12,12,17,27,2.89,47.35997,-123.99306
2016,1,12,12,17,28,2.9,47.35997,-123.99306
2016,1,12,12,17,29,3.06,47.35997,-123.99306
2016,1,12,12,17,30,3.36,47.35997,-123.99306
2016,1,12,12,17,31,3.74,47.35997,-123.99306
